-2.109420e-02, 0.000000e+00, 
6.049582e-05, 5.000000e-04, 
-2.628403e-02, 1.000000e-03, 
2.644091e-02, 1.500000e-03, 
1.785619e-02, 2.000000e-03, 
3.640589e-03, 2.500000e-03, 
-1.079373e-03, 3.000000e-03, 
3.357814e-02, 3.500000e-03, 
1.311840e-02, 4.000000e-03, 
-8.018913e-05, 4.500000e-03, 
3.103005e-03, 5.000000e-03, 
3.494293e-02, 5.500000e-03, 
1.123540e-02, 6.000000e-03, 
6.104510e-03, 6.500000e-03, 
1.290956e-02, 7.000000e-03, 
-2.238527e-03, 7.500000e-03, 
-2.241509e-02, 8.000000e-03, 
8.346611e-03, 8.500000e-03, 
-3.683464e-02, 9.000000e-03, 
-1.576076e-02, 9.500000e-03, 
2.402079e-02, 1.000000e-02, 
-1.577054e-02, 1.050000e-02, 
6.132962e-03, 1.100000e-02, 
-4.887735e-03, 1.150000e-02, 
6.299711e-03, 1.200000e-02, 
9.617917e-03, 1.250000e-02, 
-1.137356e-02, 1.300000e-02, 
-4.823873e-02, 1.350000e-02, 
2.318548e-02, 1.400000e-02, 
-1.266769e-02, 1.450000e-02, 
6.466516e-03, 1.500000e-02, 
2.201417e-02, 1.550000e-02, 
-2.457613e-02, 1.600000e-02, 
2.852154e-02, 1.650000e-02, 
1.682831e-02, 1.700000e-02, 
2.778664e-03, 1.750000e-02, 
-8.146397e-03, 1.800000e-02, 
2.736419e-02, 1.850000e-02, 
1.012160e-02, 1.900000e-02, 
1.208678e-02, 1.950000e-02, 
6.114248e-02, 2.000000e-02, 
1.259316e-02, 2.050000e-02, 
2.671311e-02, 2.100000e-02, 
-1.150753e-03, 2.150000e-02, 
4.092087e-02, 2.200000e-02, 
-2.159065e-03, 2.250000e-02, 
-2.259127e-02, 2.300000e-02, 
-3.774218e-04, 2.350000e-02, 
-3.896237e-02, 2.400000e-02, 
2.855538e-02, 2.450000e-02, 
-2.688404e-02, 2.500000e-02, 
6.398963e-03, 2.550000e-02, 
2.076745e-02, 2.600000e-02, 
1.097239e-02, 2.650000e-02, 
8.500297e-03, 2.700000e-02, 
-1.959795e-02, 2.750000e-02, 
-1.202086e-03, 2.800000e-02, 
2.119981e-02, 2.850000e-02, 
-1.722171e-02, 2.900000e-02, 
-2.788091e-02, 2.950000e-02, 
-1.559944e-02, 3.000000e-02, 
1.979083e-02, 3.050000e-02, 
-5.664221e-03, 3.100000e-02, 
5.879902e-03, 3.150000e-02, 
-3.845503e-02, 3.200000e-02, 
-1.591979e-02, 3.250000e-02, 
-1.364802e-02, 3.300000e-02, 
-2.571444e-02, 3.350000e-02, 
3.069954e-02, 3.400000e-02, 
2.892828e-02, 3.450000e-02, 
-2.870303e-02, 3.500000e-02, 
1.443465e-02, 3.550000e-02, 
-1.095135e-02, 3.600000e-02, 
9.743265e-03, 3.650000e-02, 
1.737228e-02, 3.700000e-02, 
5.821107e-02, 3.750000e-02, 
3.099900e-02, 3.800000e-02, 
1.087001e-02, 3.850000e-02, 
4.765286e-02, 3.900000e-02, 
5.126511e-02, 3.950000e-02, 
3.646694e-02, 4.000000e-02, 
8.527789e-02, 4.050000e-02, 
3.045011e-02, 4.100000e-02, 
2.227154e-02, 4.150000e-02, 
4.194903e-02, 4.200000e-02, 
-4.894893e-03, 4.250000e-02, 
8.701046e-03, 4.300000e-02, 
-2.521226e-03, 4.350000e-02, 
3.099309e-02, 4.400000e-02, 
5.096779e-03, 4.450000e-02, 
-8.784457e-03, 4.500000e-02, 
-1.350119e-02, 4.550000e-02, 
-2.536310e-02, 4.600000e-02, 
-5.542480e-02, 4.650000e-02, 
-9.710305e-02, 4.700000e-02, 
-1.098020e-01, 4.750000e-02, 
-7.495731e-02, 4.800000e-02, 
-3.946471e-02, 4.850000e-02, 
-5.693851e-02, 4.900000e-02, 
-4.783135e-02, 4.950000e-02, 
-2.419254e-02, 5.000000e-02, 
-6.712580e-02, 5.050000e-02, 
-6.007990e-02, 5.100000e-02, 
-9.224387e-03, 5.150000e-02, 
-3.863934e-02, 5.200000e-02, 
3.933488e-02, 5.250000e-02, 
2.069211e-02, 5.300000e-02, 
-3.941313e-03, 5.350000e-02, 
1.065122e-02, 5.400000e-02, 
3.808667e-02, 5.450000e-02, 
4.795008e-02, 5.500000e-02, 
6.231878e-02, 5.550000e-02, 
4.621641e-02, 5.600000e-02, 
1.710502e-02, 5.650000e-02, 
4.315585e-02, 5.700000e-02, 
6.637959e-03, 5.750000e-02, 
5.498464e-02, 5.800000e-02, 
5.547637e-02, 5.850000e-02, 
4.684849e-02, 5.900000e-02, 
2.414345e-02, 5.950000e-02, 
7.640759e-02, 6.000000e-02, 
7.294565e-02, 6.050000e-02, 
3.791628e-02, 6.100000e-02, 
2.766651e-02, 6.150000e-02, 
8.463116e-02, 6.200000e-02, 
7.907665e-02, 6.250000e-02, 
6.858080e-02, 6.300000e-02, 
7.461694e-02, 6.350000e-02, 
8.372840e-02, 6.400000e-02, 
5.473890e-02, 6.450000e-02, 
9.360993e-02, 6.500000e-02, 
5.693224e-02, 6.550000e-02, 
1.928087e-02, 6.600000e-02, 
1.017163e-02, 6.650000e-02, 
3.772144e-02, 6.700000e-02, 
-3.084527e-02, 6.750000e-02, 
-6.076017e-02, 6.800000e-02, 
-3.091986e-02, 6.850000e-02, 
-6.902065e-02, 6.900000e-02, 
-4.282192e-02, 6.950000e-02, 
-1.118136e-01, 7.000000e-02, 
-9.941445e-02, 7.050000e-02, 
-1.170572e-01, 7.100000e-02, 
-1.036427e-01, 7.150000e-02, 
-1.404762e-01, 7.200000e-02, 
-8.408616e-02, 7.250000e-02, 
-5.301605e-02, 7.300000e-02, 
-4.739777e-02, 7.350000e-02, 
-3.010677e-02, 7.400000e-02, 
4.625918e-03, 7.450000e-02, 
-1.845383e-02, 7.500000e-02, 
7.945260e-02, 7.550000e-02, 
7.714523e-02, 7.600000e-02, 
9.464063e-02, 7.650000e-02, 
1.035633e-01, 7.700000e-02, 
9.514656e-02, 7.750000e-02, 
1.141921e-01, 7.800000e-02, 
4.385029e-02, 7.850000e-02, 
4.965977e-02, 7.900000e-02, 
5.417200e-02, 7.950000e-02, 
5.054889e-03, 8.000000e-02, 
-4.896512e-03, 8.050000e-02, 
-8.018411e-02, 8.100000e-02, 
-5.686677e-02, 8.150000e-02, 
-5.771017e-02, 8.200000e-02, 
-1.458450e-01, 8.250000e-02, 
-1.075619e-01, 8.300000e-02, 
-1.322896e-01, 8.350000e-02, 
-1.235164e-01, 8.400000e-02, 
-7.827554e-02, 8.450000e-02, 
-5.488029e-02, 8.500000e-02, 
-6.975611e-02, 8.550000e-02, 
-6.089665e-02, 8.600000e-02, 
7.709793e-03, 8.650000e-02, 
-2.038829e-02, 8.700000e-02, 
2.962907e-03, 8.750000e-02, 
-3.472094e-03, 8.800000e-02, 
2.309342e-02, 8.850000e-02, 
-1.199259e-02, 8.900000e-02, 
1.773531e-02, 8.950000e-02, 
-3.581813e-03, 9.000000e-02, 
9.885799e-03, 9.050000e-02, 
2.672102e-02, 9.100000e-02, 
5.218203e-02, 9.150000e-02, 
-5.540806e-03, 9.200000e-02, 
1.472041e-02, 9.250000e-02, 
-8.714372e-03, 9.300000e-02, 
4.028163e-03, 9.350000e-02, 
6.675125e-02, 9.400000e-02, 
1.032063e-02, 9.450000e-02, 
-3.951168e-03, 9.500000e-02, 
3.617270e-02, 9.550000e-02, 
3.827113e-02, 9.600000e-02, 
-1.373654e-02, 9.650000e-02, 
9.193916e-03, 9.700000e-02, 
1.559779e-02, 9.750000e-02, 
2.101612e-02, 9.800000e-02, 
2.903875e-02, 9.850000e-02, 
1.267646e-02, 9.900000e-02, 
3.289449e-02, 9.950000e-02, 
3.040446e-02, 1.000000e-01, 
-3.608320e-03, 1.005000e-01, 
1.916715e-02, 1.010000e-01, 
-2.025319e-02, 1.015000e-01, 
1.819743e-02, 1.020000e-01, 
-1.128257e-02, 1.025000e-01, 
4.082450e-03, 1.030000e-01, 
-4.039404e-02, 1.035000e-01, 
-5.166847e-03, 1.040000e-01, 
-3.355285e-02, 1.045000e-01, 
-3.233040e-02, 1.050000e-01, 
-3.905328e-02, 1.055000e-01, 
-1.842124e-02, 1.060000e-01, 
8.114588e-03, 1.065000e-01, 
-9.847804e-03, 1.070000e-01, 
-2.503638e-02, 1.075000e-01, 
-3.631821e-02, 1.080000e-01, 
-9.296839e-03, 1.085000e-01, 
-2.414126e-02, 1.090000e-01, 
7.502426e-03, 1.095000e-01, 
4.269151e-02, 1.100000e-01, 
3.145785e-02, 1.105000e-01, 
7.241806e-02, 1.110000e-01, 
4.505127e-02, 1.115000e-01, 
7.584879e-02, 1.120000e-01, 
8.091978e-02, 1.125000e-01, 
4.662519e-02, 1.130000e-01, 
6.866989e-02, 1.135000e-01, 
1.023356e-01, 1.140000e-01, 
4.952443e-02, 1.145000e-01, 
6.467043e-02, 1.150000e-01, 
3.604717e-02, 1.155000e-01, 
2.358929e-02, 1.160000e-01, 
1.074767e-02, 1.165000e-01, 
3.499904e-02, 1.170000e-01, 
5.690099e-04, 1.175000e-01, 
-6.819449e-03, 1.180000e-01, 
-4.283206e-02, 1.185000e-01, 
-4.652619e-02, 1.190000e-01, 
-3.617047e-02, 1.195000e-01, 
-9.342976e-02, 1.200000e-01, 
-8.762591e-02, 1.205000e-01, 
-5.036825e-02, 1.210000e-01, 
-3.499937e-02, 1.215000e-01, 
-8.978009e-02, 1.220000e-01, 
-5.380390e-02, 1.225000e-01, 
-8.280613e-02, 1.230000e-01, 
-2.775861e-02, 1.235000e-01, 
-2.581940e-02, 1.240000e-01, 
-3.654502e-02, 1.245000e-01, 
1.414415e-02, 1.250000e-01, 
4.748800e-02, 1.255000e-01, 
3.071446e-02, 1.260000e-01, 
2.800017e-02, 1.265000e-01, 
3.505586e-02, 1.270000e-01, 
4.163656e-02, 1.275000e-01, 
8.520970e-02, 1.280000e-01, 
8.688075e-02, 1.285000e-01, 
6.101731e-02, 1.290000e-01, 
9.231670e-02, 1.295000e-01, 
4.445783e-02, 1.300000e-01, 
9.341703e-02, 1.305000e-01, 
4.564945e-04, 1.310000e-01, 
3.045999e-02, 1.315000e-01, 
4.116166e-02, 1.320000e-01, 
